Row,RX,TX
163,1040220,82342
164,1033252,74538
165,1045924,62420
166,1065770,65444
167,1095230,69252
168,1065772,106428
169,1039676,69298
170,1040966,53546
171,1043922,51442
172,1043584,68438
173,1049894,55406
174,1044964,60670
175,1054086,48466
176,1057072,50454
177,1071202,64178
178,1071776,65512
179,1068998,49890
180,1079092,60008
181,1071328,53698
182,1092696,62858
183,1106110,43544
184,1095144,93714
185,1099476,69456
186,1082370,61514
187,1079188,45800
188,1080354,46142
189,1084148,49004
190,1078302,49970
191,1079978,37574
192,1076320,48960
193,1077924,56660
194,1085194,42120
195,1091138,41270
196,1089226,51872
197,1103644,52318
198,1115116,40536
199,1103200,58412
200,1119518,37176
201,1111448,39782
202,1108520,45934
203,1112098,36672
204,1110434,34396
205,1123714,43224
206,1149440,71018
207,1111432,47184
208,1118924,43360
209,1117747,36724
210,1120804,56586
211,1038610,33624
212,1127000,24127
213,1178974,37934
214,1121106,42032
215,1111036,26934
216,1038560,35814
217,1124190,45832
218,1110296,45968
219,1166498,32470
220,1091720,39884
221,1135748,50002
222,1117242,26962
223,1132974,31758
224,1120272,51256
225,1140818,38090
226,1219046,31832
227,1069992,44240
228,814100,42594
229,1129358,71754
230,1133782,36752
231,1209034,38254
232,1066028,16630
233,1156392,28050
234,1125872,34654
235,1163510,27052
236,1138560,14046
237,1151702,96282
238,1178064,32700
239,1155792,23550
240,1146142,38342
241,1196930,42674
242,1167374,47442
243,1159204,33116
244,1155640,18890
245,1161916,117922
246,1144448,20516
247,1146702,25724
248,1150112,22728
249,1162356,44758
250,1161730,24272
251,1166894,25728
252,1166798,28100
253,1020182,148808
254,1360750,55220
255,1211054,41468
256,1058672,36028
257,1168730,37626
258,1124998,36554
259,1040216,27856
260,1169682,30342
261,1562080,73360
262,1212708,44712
263,1177358,32416
264,1253675,44036
265,1168972,37308
266,1169776,20078
267,1169608,38218
268,1171757,16312
269,306437,22326
270,1192091,33934
271,1170143,21348
272,1165708,33446
273,1167722,18588
274,1175414,36154
275,1188208,22276
276,1167090,20760
277,1187946,18184
278,1187346,55188
279,1178564,30346
280,1204016,23066
281,1206798,24204
282,1188186,26910
283,1172642,20948
284,1177006,43890
285,1141848,33162
286,1180512,26106
287,1187306,31776
288,1254086,28696
289,1199631,18178
290,1195802,16764
291,1188968,41422
292,1184334,28602
293,1191342,24032
294,1294456,30012
295,1284230,43648
296,1234980,46354
297,1188318,43124
298,1109506,18384
299,1187062,21306
300,1099372,38034
301,1287904,21470
302,1186022,33194
303,1253890,22658
304,1222005,47128
305,1107396,21230
306,1195018,31950
307,971202,21632
308,1021912,17658
309,1306816,24370
310,1526286,45658
311,1257496,20978
312,659232,17296
313,1828416,34472
314,1131122,32396
315,1043106,32486
316,1173230,23190
317,1216872,34078
318,1362732,43030
319,1147280,29082
320,1190416,21368
321,1205936,38002
322,1151424,38470
323,1278556,30520
324,1313398,21298
325,899953,15936
326,1297768,27220
327,1257934,35488
328,1196064,32772
329,1100980,18696
330,1187710,2630
331,1188986,24846
332,1203206,28246
333,1201910,28736
334,1206318,22552
335,1195012,39766
336,1194442,24150
337,1187386,18290
338,1193900,17426
339,1191998,24454
340,1193844,21056
341,1151578,21768
342,1299738,18684
343,1205372,23828
344,1191176,23932
345,1197650,30726
346,1209766,26426
347,1124082,17476
348,1208533,22118
349,1213802,18016
350,1213698,33350
351,1202614,21654
352,1203026,18704
353,1304004,17054
354,1261274,17346
355,1127502,17610
356,1183497,21454
357,1219722,17316
358,1200822,37600
359,1207554,35016
360,1194034,15760
361,1187824,23226
362,1226812,33952
363,1211672,22194
364,1226288,16162
365,1222656,18082
366,1235510,16666
367,1216526,17062
368,1333604,20930
369,1231176,16636
370,1208124,16296
371,1239522,11974
372,1168984,20162
373,1215618,16228
374,1263364,29350
375,1252704,30884
376,1218050,31926
377,1116660,28568
378,1218118,29758
379,1224504,25298
380,1210600,33664
381,1213604,24922
382,1021156,20832
383,961704,26428
384,1226378,15286
385,1221178,22544
386,1215262,36148
387,1228598,28056
388,1230848,17750
389,1228126,17328
390,1225872,15880
391,1227980,18702
392,1291776,15812
393,1228602,20310
394,1128914,19406
395,1226654,18360
396,1228124,21540
397,1155764,21318
398,1192134,17422
399,1170120,19804
400,800201,22464
401,1325902,18152
402,1048028,19960
403,1225190,10674
404,1224990,27338
405,1228300,17932
406,1226620,19210
407,1324886,19732
408,1328638,15510
409,1121644,17790
410,1222848,2880
411,1225756,22974
412,1276500,19260
413,1163764,20034
414,1245632,16096
415,1162956,15036
416,1224046,14502
417,1238496,28696
418,1242696,16452
419,1176260,15780
420,1234812,31292
421,1231689,16866
422,1224959,16568
423,1108035,37882
424,1278087,40146
425,1212585,26418
426,1217306,20466
427,1161118,26246
428,1239954,33706
429,302818,21956
430,1226960,19356
431,1224276,26782
432,1218404,45784
433,1224914,20524
434,1232452,21482
435,1232808,17110
436,1231726,17844
437,1234060,17490
438,1232778,18688
439,1230652,16404
440,1226976,18016
441,1141656,22058
442,1228690,27584
443,1228140,20238
444,1331932,22752
445,1321122,19014
446,1327686,28616
447,1229482,22776
448,1244260,24754
449,265294,15234
450,1224235,10618
451,1225572,16226
452,1223985,29072
453,1225080,27168
454,1222868,23920
455,1232954,21476
456,1246962,29454
457,1222346,20056
458,1114478,17940
459,1334364,16850
460,1242454,20030
461,1117124,18798
462,1334616,20576
463,1225322,19226
464,1225100,19912
465,1182704,66624
466,1127452,30294
467,1165344,27932
468,1216834,17308
469,1212624,31702
470,1320698,25098
471,1229368,26678
472,1228230,43260
473,1339310,25820
474,1370470,36532
475,399354,24736
476,1228594,19750
477,1228108,19462
478,1227850,16890
479,1225466,15670
480,1226708,19704
481,1272862,29060
482,1223720,27726
483,1228386,18242
484,1217240,19720
485,1146138,23234
486,1300360,18080
487,1120124,25802
488,237082,23292
489,1251300,18390
490,1236466,61738
491,1227669,28536
492,1222588,31238
493,1225790,21106
494,1229897,22314
495,1122644,19802
496,1226800,18946
497,1211110,29746
498,380238,46504
499,1227362,17892
500,1232600,20434
501,1222240,27590
502,1229974,32034
503,1228786,19380
504,1228442,32972
505,1162062,50528
506,1243256,33076
507,1221996,35872
508,1193132,39074
509,1238486,34954
510,1236116,22770
511,1246962,19734
512,1228516,39078
513,1995262,57292
514,657164,25234
515,1231350,10738
516,1230458,22768
517,1232376,32836
518,1227350,24982
519,1213796,18706
520,1237146,21652
521,1275422,22446
522,1258594,30974
523,1240986,33226
524,1232760,17526
525,1210868,28262
526,1419166,25718
527,1077140,14858
528,1236270,11856
529,1238776,23204
530,1236548,26466
531,1156436,31280
532,1244460,33396
533,1205434,28000
534,1296862,19450
535,1142042,24592
536,998502,12212
537,1203746,16912
538,1345824,23482
539,1230910,42208
540,1133044,33008
541,1225380,16048
542,1233208,15650
543,1184300,17496
544,348392,20988
545,1263736,22814
546,1249938,25474
547,1237408,29406
548,1187510,19974
549,1134001,21388
550,1242242,25360
551,1349100,20978
552,1299444,22506
553,1233154,21094
554,1251420,29974
555,1127506,51044
556,1319080,11392
557,1230272,18086
558,1094924,21148
559,925748,14284
560,1240248,18830
561,1257348,22684
562,1160694,22310
563,1134150,19992
564,1338112,18350
565,1236034,27276
566,1132366,40270
567,1242836,17012
568,1249913,18508
569,1267446,28768
570,1247272,9054
571,1258214,30534
572,1295792,37122
573,1122310,24436
574,1240932,22658
575,1262280,20826
576,1266898,23228
577,1242812,18570
578,655492,19502
579,239252,39038
580,1245184,22368
581,1246332,18000
582,1243062,16180
583,1247320,21106
584,1330402,28094
585,1350992,17968
586,1240846,19192
587,1365208,28838
588,638188,32444
589,1247236,13568
590,1244416,20906
591,1244500,26148
592,1192602,24126
593,1155962,18404
594,1287458,18322
595,1249738,22842
596,1240428,25834
597,895674,20284
598,1244688,17248
599,1255948,21096
