Row,RX,TX
148,1436524,195102
149,1454386,145202
150,1381514,176960
151,1457838,311218
152,1466248,187612
153,1535560,196734
154,1470862,228636
155,1473752,170390
156,1523830,297828
157,1564416,176484
158,1484846,207312
159,1486086,186752
160,1594142,264208
161,1597604,316346
162,1526928,180146
163,1490752,200846
164,1510740,180942
165,1673742,264992
166,1622948,307130
167,1608922,185650
168,1626986,179682
169,1599724,194804
170,1549750,220070
171,1653458,283484
172,1541576,290832
173,1774309,175132
174,1657704,195390
175,1609610,196772
176,1636318,245356
177,1871420,299462
178,1663474,185618
179,1840420,176046
180,1666010,199846
181,1691888,170912
182,1898600,260046
183,1653704,330366
184,1679518,200126
185,1683018,195270
186,1688528,192224
187,1723358,254432
188,1827070,189552
189,1917422,320730
190,1916458,196118
191,1900656,196294
192,1734682,215900
193,1726276,171366
194,1733604,196524
195,1736578,340592
196,1763398,251588
197,1948206,142308
198,1725396,208374
199,1742124,197564
200,1966480,207122
201,1752120,368466
202,1769474,232494
203,1807552,215992
204,1544090,186596
205,1703628,194906
206,1543732,306022
207,1709570,293562
208,1681102,195026
209,1465518,180900
210,1554804,191596
211,1563802,192772
212,1149494,368032
213,1301192,201994
214,1058500,183868
215,1072842,178898
216,981170,187786
217,953704,262882
218,733170,253990
219,662158,180286
220,709020,164822
221,690806,165748
222,666892,168224
223,669504,276764
224,640260,232254
225,448340,162398
226,466540,156896
227,450070,162120
228,338598,156984
229,628190,193990
230,524178,273550
231,534148,163150
232,269054,146760
233,559126,140462
234,576936,138644
235,465280,160012
236,686254,243720
237,560818,148160
238,521976,128418
239,511778,125284
240,485394,116292
241,470642,127778
242,545960,271648
243,579576,166150
244,476408,118464
245,479702,99180
246,562526,112496
247,633046,107416
248,670002,113436
249,733674,218574
250,666788,125148
251,638157,100630
252,481318,91496
253,506716,88676
254,503910,86846
255,709238,133150
256,745984,106100
257,507594,92586
258,520705,78738
259,527256,72118
260,494996,71392
261,723482,72782
262,525528,73984
263,534316,125246
264,529552,91496
265,779774,69300
266,622140,63480
267,287526,64552
268,587030,58478
269,780376,55126
270,543912,49166
271,712086,84744
272,622827,54972
273,804808,36530
274,622224,36590
275,642478,37874
276,609866,34456
277,782419,26008
278,754564,29108
279,593130,28378
280,511086,43154
281,667876,28834
282,820116,19986
283,450436,15268
284,540364,17272
285,561560,7664
286,450602,7696
287,682762,6642
288,338424,8122
289,540070,10118
290,373180,7734
291,384086,7618
292,555466,7536
293,562900,3408
294,384042,6718
295,531034,6646
296,571352,3210
297,570612,6400
298,565708,6376
299,569610,6178
300,569576,5830
301,538666,6372
302,575732,2274
303,560088,5572
304,484204,6046
305,460054,5666
306,630182,2412
307,415839,5770
308,309902,5848
309,584978,2148
310,585938,6026
311,300218,5860
312,489730,2148
313,376894,5506
314,591024,2292
315,301614,5572
316,178920,5704
317,133976,6454
318,591232,5440
319,606812,5308
320,250272,5860
321,343028,7252
322,270640,6162
323,517158,2280
324,510292,5712
325,343963,2702
326,200242,2346
327,205222,4600
328,376298,5990
329,399588,2016
330,345682,1950
331,400296,1818
332,366570,1974
333,329866,2364
334,545938,2208
335,72736,2358
336,525170,1752
337,454836,2028
338,516252,7104
339,332556,2358
340,380882,2082
341,386242,2214
342,140234,2214
343,564668,2226
344,365394,1962
345,370706,2280
346,863934,2343
347,961270,2340
348,1149584,1944
349,1495436,1614
350,1458128,1686
351,1704542,2424
352,1585857,2226
353,1588564,2226
354,1767947,2292
355,1737602,2982
356,1698652,1962
357,1691898,2292
358,1805556,1764
359,1805624,1548
360,1806102,1890
361,1932774,1764
362,1870948,2286
363,1850666,1974
364,1936894,1950
365,1882080,1632
366,1949228,2028
367,1945518,2160
368,1923839,2274
369,1567196,1884
370,1990210,2160
371,2008994,1422
372,2038671,2028
373,1983064,1818
374,1979114,1488
375,1976228,2022
376,1999302,9362
377,2010128,11018
378,1986334,1614
379,1981610,9758
380,1978428,7752
381,1991632,1422
382,1747696,15250
383,2012378,12896
384,1835444,25620
385,1954492,1818
386,1857708,43774
387,1988182,48932
388,2008578,61626
389,1985566,55862
390,1887908,34076
391,1673494,2016
392,1986958,1752
393,1981096,46578
394,2029998,12004
395,2024782,8196
396,2010734,2184
397,1991048,36926
398,1945950,1686
399,1968940,1746
400,1982476,31626
401,1994658,48048
402,1962850,26504
403,1980056,51270
404,1974302,64582
405,1978272,7440
406,2065910,54688
407,2009832,60904
408,2144240,63366
409,1971548,76490
410,1970180,77824
411,1982742,18582
412,2066066,77240
413,2060378,38608
414,2321878,61916
415,1729376,92626
416,1735364,96246
417,1684850,57120
418,1531434,51746
419,1296286,51490
420,1427550,51938
421,1421108,71334
422,1311878,104962
423,980834,60664
424,1070396,71062
425,536018,21710
426,1057854,86768
427,840857,130892
428,472468,117994
429,712918,66380
430,668760,73134
431,813896,39526
432,476116,50994
433,685226,24386
434,728388,95034
435,644666,75304
436,636460,94554
437,565304,82428
438,688794,67526
439,751008,23738
440,692452,26806
441,651220,42642
442,436246,74608
443,682364,69822
444,944580,88192
445,539818,46144
446,363178,20986
447,763088,40316
448,583112,40438
449,528028,80316
450,833426,68850
451,537138,50962
452,619252,63974
453,736864,53348
454,684122,90028
455,411756,56296
456,488638,68826
457,681182,79196
458,706686,43082
459,680828,71330
460,705686,22666
461,471393,93750
462,680966,80228
463,673926,150220
464,459830,80892
465,673638,71604
466,675020,92020
467,614472,87568
468,684770,81526
469,671794,23336
470,394956,24496
471,356060,25196
472,368176,30864
473,566008,34724
474,577288,30872
475,566452,35166
476,753888,36284
477,518574,27668
478,917110,47820
479,753250,33096
480,1044858,68062
481,635978,21166
482,973132,16990
483,2040316,16346
484,2136860,85312
485,1854946,61098
486,1964644,43736
487,1889358,78890
488,1977512,2844
489,1991010,2082
490,1992576,1680
491,1958158,3762
492,1990206,2148
493,2023110,1884
494,1993440,1356
495,1744336,28972
496,2061760,9436
497,2014660,13380
498,2009828,9258
499,2021184,11690
500,2061914,35954
501,1940042,6588
502,2043014,1620
503,2013150,60486
504,1763040,52456
505,2171532,4952
506,2176468,70898
507,1997240,51870
508,2087136,30394
509,2005812,33002
510,1845770,35616
511,1877692,57056
512,1590080,55942
513,1751186,17720
514,1803890,105242
515,1800230,30884
516,1541578,87064
517,1368088,108560
518,2047634,5914
519,2161642,58376
520,2042080,23444
521,2029462,81096
522,2038028,1434
523,2037258,2148
524,2002709,1884
525,1766506,1884
526,1685184,2094
527,1973440,2016
528,1891504,1620
529,1699748,1686
530,1772152,2436
531,1415436,9994
532,1506121,2016
533,1662518,2142
534,1521830,2346
535,1582846,1884
536,1998622,1818
537,1661714,2280
538,1934750,1680
539,1927610,2274
540,1823550,2472
541,1936116,2280
542,1852626,2082
543,2121012,1452
544,2032898,2142
545,1896256,1356
546,1982446,1356
547,2021154,2082
548,1935846,1818
549,2021238,1500
550,1984416,2490
551,1976180,1812
552,1982213,2022
553,2011534,1620
554,2031614,2082
555,2040930,2274
556,2124710,1962
557,2004746,2346
558,1722180,2676
559,2046310,2214
560,2025434,1686
561,2016830,1818
562,2063988,2352
563,2002678,1698
564,2022532,2082
565,1996166,2214
566,2013842,2082
567,2059234,1884
568,2005462,1950
569,2038812,2148
570,2024966,1686
571,2030328,11988
572,1962406,1890
573,2034308,9414
574,2064778,1224
575,2036412,45972
576,2138000,15962
577,2079472,6996
578,1980486,95738
579,2061330,1778
580,1778350,18482
581,2185376,19096
582,2054106,9898
583,2003776,1686
584,2053594,1884
585,2055878,1554
586,1797758,1752
587,1889608,10350
588,2013684,13652
589,2039500,9648
590,2039688,3008
591,1680468,1752
592,1994049,2544
593,1936754,2484
594,1741286,2094
595,637444,2808
596,699360,2076
597,696194,2280
598,637680,6650
599,635328,10284
